created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sat Apr 14 03:36:58 +0000 2018,9.84998925382828E+017,"Today marks the ascension of the Prophet Muhammad, Isra Miâ€™raj, which is on the 27th day of the month of #Rajab (the seventh month of the #Islamic calendar). In #ASEAN, Isra Miraj is celebrated in #Indonesia, #Malaysia, #Brunei Darussalam where #Islam is the most widely religion. https://t.co/iWGvxJx8Ox",0,0,2,1,en,4214936176,9.84998925382828E+017,aipasecretariat,https://twitter.com/aipasecretariat/status/984998925382828032
Thu Apr 05 07:25:23 +0000 2018,9.81794916941647E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/v9Q6LR7goK",0,0,0,0,in,186901772,9.81794916941647E+017,IzziTwentyNine,https://twitter.com/IzziTwentyNine/status/981794916941647872
Fri Mar 23 01:00:54 +0000 2018,9.76987114150674E+017,Bank Islam Brunei Darussalam wins the Best Retail Bank in Brunei for 2018. https://t.co/NWGgizoQwY,0,0,0,0,en,42583658,9.76987114150674E+017,TheAsianBanker,https://twitter.com/TheAsianBanker/status/976987114150674432
Thu Feb 15 11:39:50 +0000 2018,9.64101945400049E+017,A short session of postgraduate students of UNISSA Brunei Darussalam and University Islam Palembang Indonesia We talked about Islamic stock index Indonesia.Islamic capital market and also customers perception on service quality of conventional and Islamic banks in Brunei. #Brunei https://t.co/07lVaPko6v,0,0,0,0,en,2392024357,9.64101945400049E+017,Aliyounglearner,https://twitter.com/Aliyounglearner/status/964101945400049664
Fri Feb 09 12:18:22 +0000 2018,9.61937315512725E+017,"#Lucknow Khwaja Moinuddin Chishti Urdu, Arabi-Farsi Univ signed Memorandum of Understanding (MOU) with Universiti Islam Sultan Sharif Ali, Brunei Darussalam to explore new possibilities of learning &amp  research in the international domain @htTweets @HTUttarPradesh",0,0,0,2,en,102338320,9.61937315512725E+017,rmulko,https://twitter.com/rmulko/status/961937315512725505
Sun Jan 28 07:46:18 +0000 2018,9.57520194011836E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/WZOowFp48n",0,0,0,0,in,67992837,9.57520194011836E+017,Enzoeholic,https://twitter.com/Enzoeholic/status/957520194011836416
Thu Jan 11 15:16:14 +0000 2018,9.51472826774704E+017,BIBD mobile and digital banking services best in Brunei - Borneo Bulletin Online - Borneo Bulletin Online BIBD mobile and digital banking services best in Brunei Borneo Bulletin Online BANK Islam Brunei Darussalam (BIBD) recently received an internati... https://t.co/KJLgD80PdN,0,0,0,0,en,239759413,9.51472826774704E+017,onlinebanking20,https://twitter.com/onlinebanking20/status/951472826774704128
Sat Jan 06 04:03:22 +0000 2018,9.494915556096E+017,ã‚«ãƒ³ãƒãƒ³ãƒ»ã‚¢ã‚¤ãƒ¼ãƒ«ï¼ˆæ°´ä¸Šé›†è½ï¼‰ (@ Bank Islam Brunei Darussalam in Bandar Seri Begawan) https://t.co/aFvyjUNdm0 https://t.co/bWnKkiuWO1,0,0,0,0,ja,60255291,9.494915556096E+017,hasse825,https://twitter.com/hasse825/status/949491555609600001
Tue Dec 19 13:30:24 +0000 2017,9.43111272022859E+017,"Dr. Shafi Noor Islam, Universiti Brunei Darussalam â€“ Learn about Mangroves and Wetlands Ecosystem Management in #Bangladesh: https://t.co/FcRCa64HWi #ThinkLandscape #GLFBonn2017",1,0,0,2,de,540734980,9.43111272022859E+017,GlobalLF,https://twitter.com/GlobalLF/status/943111272022859776
Thu Dec 14 07:56:33 +0000 2017,9.41215319711977E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/lQh7aNYOxI",0,0,0,0,in,171434787,9.41215319711977E+017,ANYSann,https://twitter.com/ANYSann/status/941215319711977474
Tue Dec 12 05:00:42 +0000 2017,9.404462903112E+017,BIBD to participate in IHPE 2010 Bank Islam Brunei Darussalam Berhad (BIBD) will be participating in th https://t.co/oRf9WcGdx6 #anakbrunei,0,1,0,0,en,27822553,9.404462903112E+017,anakbrunei,https://twitter.com/anakbrunei/status/940446290311200768
Sun Dec 10 04:37:44 +0000 2017,9.39715733574922E+017,"BIBD-Sony World Cup Fever! From May 26 until August 1, 2010, Bank Islam Brunei Darussalam (BIBD) in https://t.co/fKvFQgi7uj #anakbrunei",0,0,0,0,en,27822553,9.39715733574922E+017,anakbrunei,https://twitter.com/anakbrunei/status/939715733574922240
Sun Oct 22 06:28:31 +0000 2017,9.21986606990491E+017,"Brunei Darussalam (@ Pusat Konvensyen Taman Tamadun Islam in Kuala Terengganu, Terengganu) https://t.co/OVQrpjGfVC",0,0,0,0,in,541148250,9.21986606990491E+017,payyid,https://twitter.com/payyid/status/921986606990491648
Fri Oct 20 00:11:38 +0000 2017,9.21166985307844E+017,I'm at Bank Islam Brunei Darussalam in Bandar Seri Begawan https://t.co/c2ze64cPx4,0,0,0,0,in,130037642,9.21166985307844E+017,hatabe455,https://twitter.com/hatabe455/status/921166985307844608
Fri Sep 29 23:39:23 +0000 2017,9.1391111408948E+017,@aan123yes @ariewidharta @detikcom @PartaiSocmed Kasian lo ah. Sok2 komen soal khilafah. Yg kalian tau itu khilafah made in media anti islam. Lihat noh brunei darussalam. Sekaya apa? Menerapkan syariat islam. Tapi nonmuslimnya jg gak papa kan? Ikut kaya.,0,1,0,0,in,8.82187916809617E+017,9.1379850307935E+017,sweetpeony15,https://twitter.com/sweetpeony15/status/913911114089480192
